source_mat_id,arr_date_hq,arr_date_seq,collection_date,depth,env_material,failure,failure_comment,investigation_type,long_store,membr_cut,replicate,samp_collect_device,samp_description,samp_mat_process,samp_mat_process_dev,samp_size_vol,samp_store_date,samp_store_loc,samp_store_temp,sampl_person,sampling_event,ship_date,ship_date_seq,size_frac,size_frac_low,size_frac_up,source_mat_id_orig,store_person,store_temp_hq,tax_id,time_fi,noteworthy_env_cond,other_person,other_person_orcid,sampl_person_orcid,store_person_orcid,tidal_stage
EMOBON_NRMCB_Wa_1,2021-10-20,2021-11-24,2021-06-21,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2021-06-21 size fraction 3-200um,Wa SOP1,no DNA Shield. shipped in dry ice,5.0,2021-06-21,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_210621,2021-10-18,2021-11-24,3-200,3.0,200.0,EMOBON_NRMCBWa_20210621_3um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_201,,,2022-12-06,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-12-06 size fraction >200um,Wa SOP3,,,2022-12-06,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221206,,,>200,200.0,,EMOBON_NRMCBWa2_20221206_200um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_202,,,2022-12-06,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2022-12-06 size fraction >200um,Wa SOP3,,,2022-12-06,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_221206,,,>200,200.0,,EMOBON_NRMCBWa2_20221206_200um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_203,2023-06-28,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction 3-200um,Wa SOP1,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,2023-06-26,,3-200,3.0,,EMOBON_NRMCBWa_20230214_3um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_204,2023-06-28,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction 3-200um,Wa SOP1,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,2023-06-26,,3-200,3.0,,EMOBON_NRMCBWa_20230214_3um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_205,,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction 3-200um,Wa SOP1,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,3-200,3.0,,EMOBON_NRMCBWa_20230214_3um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_206,,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction 3-200um,Wa SOP1,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,3-200,3.0,,EMOBON_NRMCBWa_20230214_3um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_207,,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction 3-200um,Wa SOP1,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,3-200,3.0,,EMOBON_NRMCBWa_20230214_3um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_208,2023-06-28,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction 0.2-3um,Wa SOP1,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,2023-06-26,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20230214_0.22um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_209,2023-06-28,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction 0.2-3um,Wa SOP1,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,2023-06-26,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20230214_0.22um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_210,,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction 0.2-3um,Wa SOP1,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20230214_0.22um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_211,,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction 0.2-3um,Wa SOP1,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20230214_0.22um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_212,,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction 0.2-3um,Wa SOP1,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20230214_0.22um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_213,,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction >20um,Wa SOP2,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,>20,20.0,,EMOBON_NRMCBWa2_20230214_20um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_214,,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction >20um,Wa SOP2,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,>20,20.0,,EMOBON_NRMCBWa2_20230214_20um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_215,,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction >20um,Wa SOP2,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,>20,20.0,,EMOBON_NRMCBWa2_20230214_20um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_216,,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction >20um,Wa SOP2,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,>20,20.0,,EMOBON_NRMCBWa2_20230214_20um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_217,,,2023-02-14,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction >20um,Wa SOP2,,5.0,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,>20,20.0,,EMOBON_NRMCBWa2_20230214_20um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_218,,,2023-02-14,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction >200um,Wa SOP2,,,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,>200,200.0,,EMOBON_NRMCBWa2_20230214_200um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_219,,,2023-02-14,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction >200um,Wa SOP3,,,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,>200,200.0,,EMOBON_NRMCBWa2_20230214_200um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_220,,,2023-02-14,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction >200um,Wa SOP3,,,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,>200,200.0,,EMOBON_NRMCBWa2_20230214_200um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_221,,,2023-02-14,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction >200um,Wa SOP3,,,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,>200,200.0,,EMOBON_NRMCBWa2_20230214_200um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_222,,,2023-02-14,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-02-14 size fraction >200um,Wa SOP3,,,2023-02-14,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230214,,,>200,200.0,,EMOBON_NRMCBWa2_20230214_200um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_223,2023-06-28,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction 3-200um,Wa SOP1,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,2023-06-26,,3-200,3.0,,EMOBON_NRMCBWa_20230427_3um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_224,2023-06-28,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction 3-200um,Wa SOP1,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,2023-06-26,,3-200,3.0,,EMOBON_NRMCBWa_20230427_3um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_225,,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction 3-200um,Wa SOP1,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,3-200,3.0,,EMOBON_NRMCBWa_20230427_3um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_226,,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction 3-200um,Wa SOP1,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,3-200,3.0,,EMOBON_NRMCBWa_20230427_3um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_227,,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction 3-200um,Wa SOP1,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,3-200,3.0,,EMOBON_NRMCBWa_20230427_3um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_228,2023-06-28,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction 0.2-3um,Wa SOP1,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,2023-06-26,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20230427_0.22um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_229,2023-06-28,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction 0.2-3um,Wa SOP1,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,2023-06-26,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20230427_0.22um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_230,,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction 0.2-3um,Wa SOP1,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20230427_0.22um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_231,,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction 0.2-3um,Wa SOP1,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20230427_0.22um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_232,,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction 0.2-3um,Wa SOP1,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20230427_0.22um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_233,,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction >20um,Wa SOP2,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,>20,20.0,,EMOBON_NRMCBWa2_20230427_20um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_234,,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction >20um,Wa SOP2,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,>20,20.0,,EMOBON_NRMCBWa2_20230427_20um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_235,,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction >20um,Wa SOP2,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,>20,20.0,,EMOBON_NRMCBWa2_20230427_20um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_236,,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction >20um,Wa SOP2,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,>20,20.0,,EMOBON_NRMCBWa2_20230427_20um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_237,,,2023-04-27,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction >20um,Wa SOP2,,5.0,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,>20,20.0,,EMOBON_NRMCBWa2_20230427_20um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_238,,,2023-04-27,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction >200um,Wa SOP2,,,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,>200,200.0,,EMOBON_NRMCBWa2_20230427_200um_1,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_239,,,2023-04-27,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,N,2,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction >200um,Wa SOP3,,,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,>200,200.0,,EMOBON_NRMCBWa2_20230427_200um_2,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_240,,,2023-04-27,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,N,3,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction >200um,Wa SOP3,,,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,>200,200.0,,EMOBON_NRMCBWa2_20230427_200um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_241,,,2023-04-27,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,4,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction >200um,Wa SOP3,,,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,>200,200.0,,EMOBON_NRMCBWa2_20230427_200um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_242,,,2023-04-27,70,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,N,blank_1,Net,EMOBON metagenome water sample from station NRMCB collected on 2023-04-27 size fraction >200um,Wa SOP3,,,2023-04-27,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230427,,,>200,200.0,,EMOBON_NRMCBWa2_20230427_200um_(blank),Casotti,,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_243,2023-09-13,,2023-06-13,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-06-13 size fraction 3-200um,Wa SOP1,,5.0,2023-06-13,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230613,2023-09-11,,3-200,3.0,,EMOBON_NRMCBWa_20230613_3um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_244,2023-09-13,,2023-06-13,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,2,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-06-13 size fraction 3-200um,Wa SOP1,,5.0,2023-06-13,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230613,2023-09-11,,3-200,3.0,,EMOBON_NRMCBWa_20230613_3um_2,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_245,,,2023-06-13,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,3,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-06-13 size fraction 3-200um,Wa SOP1,,5.0,2023-06-13,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230613,,,3-200,3.0,,EMOBON_NRMCBWa_20230613_3um_3,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_246,,,2023-06-13,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,4,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-06-13 size fraction 3-200um,Wa SOP1,,5.0,2023-06-13,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230613,,,3-200,3.0,,EMOBON_NRMCBWa_20230613_3um_4,Casotti,,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_247,2023-09-13,,2023-06-13,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,Y,Y,blank_1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-06-13 size fraction 3-200um,Wa SOP1,,5.0,2023-06-13,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230613,2023-09-11,,3-200,3.0,,EMOBON_NRMCBWa_20230613_3um_(blank),Casotti,-70.0,256318,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
EMOBON_NRMCB_Wa_248,2023-09-13,,2023-06-13,0,seawater [ENVO:00002149]; coastal sea water [ENVO:00002150]; surface water [ENVO:00002042],,,metagenome,N,Y,1,Niskin,EMOBON metagenome water sample from station NRMCB collected on 2023-06-13 size fraction 0.2-3um,Wa SOP1,,5.0,2023-06-13,Casotti minus80,-80,Raffaella Casotti,NRMCB_Wa_230613,2023-09-11,,0.2-3,0.2,3.0,EMOBON_NRMCBWa_20230613_0.22um_1,Casotti,-70.0,1874687,3,,Anna Chiara Trano,,0000-0002-9876-4601,0000-0002-9876-4601,no_tide
